merchant,category,amt,gender,lat,long,city_pop,job,unix_time,merch_lat,merch_long,is_fraud
fraud_Miller-Hauck,grocery_pos,348.36,F,43.92100000000001,-122.7806,1420,Systems analyst,1329098516,43.482349,-123.481414,1
fraud_Bailey-Morar,grocery_pos,357.5,F,43.92100000000001,-122.7806,1420,Systems analyst,1329099539,43.89829,-122.943875,1
"fraud_Huel, Hammes and Witting",grocery_pos,336.15,F,37.8979,-88.9307,12626,Trading standards officer,1329104716,37.887248,-88.842466,1
fraud_Bailey-Morar,grocery_pos,285.18,F,37.8979,-88.9307,12626,Trading standards officer,1329124769,37.932916,-89.500118,1
fraud_Rempel Inc,shopping_net,1078.8,M,47.8342,-90.0476,272,Freight forwarder,1329143042,47.707475,-91.040804,1
fraud_Lebsack and Sons,misc_net,881.13,M,47.8342,-90.0476,272,Freight forwarder,1329143093,47.453881,-90.558396,1
fraud_Kuhic LLC,shopping_net,1002.04,M,47.8342,-90.0476,272,Freight forwarder,1329148462,47.389709,-89.244866,1
"fraud_O'Connell, Botsford and Hand",home,228.96,M,47.8342,-90.0476,272,Freight forwarder,1329156226,48.340965,-89.461922,1
fraud_Bednar Inc,travel,10.99,M,47.8342,-90.0476,272,Freight forwarder,1329158045,47.608453,-89.221899,1
fraud_Morissette PLC,shopping_pos,833.74,F,35.0561,-106.5506,641349,Charity officer,1329168881,35.5078,-106.296518,1
fraud_Leffler-Goldner,personal_care,20.25,F,35.0561,-106.5506,641349,Charity officer,1329170409,35.003639,-107.484173,1
fraud_Bednar Group,misc_net,801.83,F,35.0561,-106.5506,641349,Charity officer,1329170706,34.487789,-105.783679,1
fraud_Gleason-Macejkovic,shopping_net,1016.39,F,37.8979,-88.9307,12626,Trading standards officer,1329171394,37.779677,-89.22837,1
"fraud_Welch, Rath and Koepp",entertainment,695.53,F,43.92100000000001,-122.7806,1420,Systems analyst,1329171967,44.603272,-123.012746,1
"fraud_Zboncak, Rowe and Murazik",shopping_net,1156.15,F,35.0561,-106.5506,641349,Charity officer,1329172100,34.625719000000004,-106.546502,1
"fraud_Ruecker, Beer and Collier",shopping_net,995.63,F,35.0561,-106.5506,641349,Charity officer,1329172876,35.209581,-106.704058,1
fraud_Morissette PLC,shopping_pos,875.17,F,35.0561,-106.5506,641349,Charity officer,1329174523,34.338973,-105.885555,1
fraud_Kunze Inc,grocery_pos,321.17,F,35.0561,-106.5506,641349,Charity officer,1329174614,34.483199,-105.901154,1
fraud_Schumm PLC,shopping_net,1292.21,M,47.8342,-90.0476,272,Freight forwarder,1329174622,47.704987,-89.581413,1
fraud_Smith-Stokes,misc_pos,51.02,F,43.92100000000001,-122.7806,1420,Systems analyst,1329175926,43.691838,-122.921076,1
"fraud_Greenholt, O'Hara and Balistreri",shopping_net,934.79,F,37.8979,-88.9307,12626,Trading standards officer,1329175940,38.072464,-88.076918,1
fraud_Volkman Ltd,misc_net,664.64,F,35.0561,-106.5506,641349,Charity officer,1329176340,34.374677,-105.780368,1
"fraud_Rippin, Kub and Mann",misc_net,686.74,F,35.0271,-85.2356,198659,Contracting civil engineer,1329176353,35.295757,-84.998506,1
"fraud_Schmeler, Bashirian and Price",shopping_net,1024.04,M,47.8342,-90.0476,272,Freight forwarder,1329177241,47.37106,-89.047686,1
fraud_Pfeffer and Sons,shopping_pos,709.16,F,37.8979,-88.9307,12626,Trading standards officer,1329177327,38.025091,-88.883023,1
fraud_Miller-Hauck,grocery_pos,281.68,F,35.0561,-106.5506,641349,Charity officer,1329177909,34.071853000000004,-107.032302,1
"fraud_Mosciski, Gislason and Mertz",grocery_pos,281.77,M,26.529,-82.0916,3776,Sport and exercise psychologist,1329180607,26.502857,-82.629751,1
fraud_Mraz-Herzog,gas_transport,9.72,F,35.0561,-106.5506,641349,Charity officer,1329181959,34.337435,-106.863773,1
"fraud_Schumm, Bauch and Ondricka",grocery_pos,293.68,F,35.0561,-106.5506,641349,Charity officer,1329186627,34.446637,-106.429048,1
fraud_Kozey-Boehm,shopping_net,1000.46,M,26.529,-82.0916,3776,Sport and exercise psychologist,1329257384,25.725807,-81.543571,1
"fraud_Kerluke, Kertzmann and Wiza",misc_net,855.69,M,33.141,-84.1759,4138,Field seismologist,1329258016,33.362057,-83.250826,1
fraud_Donnelly PLC,misc_net,749.92,F,35.0561,-106.5506,641349,Charity officer,1329258640,34.113082,-107.405093,1
"fraud_Schuppe, Nolan and Hoeger",shopping_pos,1084.51,M,33.141,-84.1759,4138,Field seismologist,1329258664,33.73362,-84.920966,1
"fraud_Labadie, Treutel and Bode",shopping_net,1063.4,M,26.529,-82.0916,3776,Sport and exercise psychologist,1329261694,27.478063,-81.701983,1
"fraud_Baumbach, Feeney and Morar",shopping_net,1125.97,M,26.529,-82.0916,3776,Sport and exercise psychologist,1329263922,25.959774,-81.30582,1
fraud_Barton Inc,grocery_pos,284.59,M,26.529,-82.0916,3776,Sport and exercise psychologist,1329264474,27.476668,-82.70764799999999,1
fraud_Cummerata-Jones,gas_transport,9.4,M,26.529,-82.0916,3776,Sport and exercise psychologist,1329269680,26.00427,-82.419815,1
fraud_Bauch-Raynor,grocery_pos,322.44,M,33.141,-84.1759,4138,Field seismologist,1329275919,33.180219,-84.417553,1
fraud_Hudson-Ratke,grocery_pos,335.24,M,33.141,-84.1759,4138,Field seismologist,1329278189,33.07286,-84.973776,1
fraud_Gleason-Macejkovic,shopping_net,905.1,M,33.141,-84.1759,4138,Field seismologist,1329337412,33.002437,-83.819845,1
"fraud_Herman, Treutel and Dickens",misc_net,823.65,M,33.141,-84.1759,4138,Field seismologist,1329344440,33.959887,-84.495736,1
"fraud_Torp, Muller and Borer",health_fitness,21.37,M,26.529,-82.0916,3776,Sport and exercise psychologist,1329345341,26.561148,-81.300327,1
fraud_Gleason-Macejkovic,shopping_net,1032.46,M,26.529,-82.0916,3776,Sport and exercise psychologist,1329346419,26.896072,-81.785945,1
"fraud_Baumbach, Feeney and Morar",shopping_net,866.4,M,26.529,-82.0916,3776,Sport and exercise psychologist,1329346528,26.796477000000003,-82.890652,1
"fraud_Towne, Greenholt and Koepp",shopping_net,1079.81,M,26.529,-82.0916,3776,Sport and exercise psychologist,1329347723,26.0321,-81.98678199999999,1
"fraud_Kuhic, Bins and Pfeffer",shopping_net,1024.61,M,33.141,-84.1759,4138,Field seismologist,1329348604,33.358311,-84.145759,1
fraud_Gerlach Inc,shopping_net,966.67,M,33.141,-84.1759,4138,Field seismologist,1329348891,32.761582000000004,-84.784503,1
"fraud_Reichert, Rowe and Mraz",shopping_net,1258.71,M,26.529,-82.0916,3776,Sport and exercise psychologist,1329349660,26.278358,-81.122283,1
fraud_Jaskolski-Vandervort,misc_net,840.87,M,26.529,-82.0916,3776,Sport and exercise psychologist,1329350370,25.994322,-82.482697,1
fraud_Turner and Sons,shopping_pos,871.27,M,35.4311,-105.9409,923,Public relations account executive,1329430691,34.839465000000004,-106.569735,1
"fraud_Terry, Johns and Bins",misc_pos,51.66,M,35.4311,-105.9409,923,Public relations account executive,1329432613,35.907743,-105.212285,1
fraud_Doyle Ltd,grocery_pos,327.19,M,42.074,-74.453,397,Psychiatrist,1329441169,41.122472,-75.145329,1
fraud_Kerluke-Abshire,shopping_net,1147.45,F,39.6704,-89.8588,1213,English as a foreign language teacher,1329451047,39.198966,-89.235579,1
fraud_Torp-Labadie,gas_transport,24.18,M,42.074,-74.453,397,Psychiatrist,1329465164,42.347885,-73.90815400000001,1
"fraud_Casper, Hand and Zulauf",grocery_pos,301.36,M,42.074,-74.453,397,Psychiatrist,1329477485,42.65063,-73.70474399999999,1
fraud_Stracke-Lemke,grocery_pos,340.18,M,35.4311,-105.9409,923,Public relations account executive,1329480699,36.14015,-106.119865,1
fraud_Larson-Moen,entertainment,432.63,F,39.6704,-89.8588,1213,English as a foreign language teacher,1329492105,39.000563,-90.677455,1
fraud_Beier-Hyatt,shopping_pos,671.44,M,35.4311,-105.9409,923,Public relations account executive,1329514888,36.411315,-105.841668,1
"fraud_Kuhic, Bins and Pfeffer",shopping_net,825.04,M,42.074,-74.453,397,Psychiatrist,1329516334,41.644954,-73.660843,1
fraud_Hilpert-Conroy,kids_pets,19.11,F,39.6704,-89.8588,1213,English as a foreign language teacher,1329518615,39.147892,-89.394757,1
"fraud_Towne, Greenholt and Koepp",shopping_net,876.08,M,42.074,-74.453,397,Psychiatrist,1329520109,42.140679,-73.93034499999999,1
fraud_Bogisich-Homenick,misc_net,806.03,M,35.4311,-105.9409,923,Public relations account executive,1329520752,35.933504,-106.014046,1
fraud_Goyette-Herzog,travel,11.04,F,39.6704,-89.8588,1213,English as a foreign language teacher,1329521347,39.547967,-88.96968000000001,1
"fraud_Labadie, Treutel and Bode",shopping_net,869.13,M,42.074,-74.453,397,Psychiatrist,1329522890,41.281537,-74.337642,1
fraud_Bartoletti-Wunsch,gas_transport,18.96,M,42.074,-74.453,397,Psychiatrist,1329523296,43.029902,-73.996763,1
fraud_Schamberger-O'Keefe,grocery_pos,303.13,M,34.7437,-102.5064,53,Fisheries officer,1329524252,34.846358,-103.43249,1
fraud_Kilback LLC,grocery_pos,283.61,M,34.7437,-102.5064,53,Fisheries officer,1329524321,33.747366,-101.864511,1
fraud_Cummings LLC,gas_transport,13.02,M,42.5164,-82.9832,134056,"Doctor, hospital",1329525144,41.932092,-82.969666,1
fraud_Kilback LLC,grocery_pos,298.27,F,36.3846,-89.4649,5577,Geochemist,1329525571,35.975519,-89.178825,1
fraud_Strosin-Cruickshank,grocery_pos,289.04,M,42.5164,-82.9832,134056,"Doctor, hospital",1329526086,43.114803,-82.37932099999999,1
fraud_Bradtke PLC,grocery_pos,327.16,M,42.074,-74.453,397,Psychiatrist,1329531665,41.749226,-75.39563100000001,1
"fraud_Lind, Huel and McClure",gas_transport,8.26,F,39.6704,-89.8588,1213,English as a foreign language teacher,1329533615,39.755457,-90.730841,1
"fraud_Greenfelder, Bartoletti and Davis",misc_net,785.38,M,42.5164,-82.9832,134056,"Doctor, hospital",1329534056,43.413459,-82.579555,1
"fraud_Rutherford, Homenick and Bergstrom",grocery_net,7.83,F,39.6704,-89.8588,1213,English as a foreign language teacher,1329535577,40.278726,-90.267035,1
fraud_Kuhic Inc,grocery_pos,300.08,F,36.3846,-89.4649,5577,Geochemist,1329537232,37.155329,-89.353583,1
fraud_O'Keefe-Hudson,grocery_pos,330.72,M,42.074,-74.453,397,Psychiatrist,1329542002,41.118125,-73.90298299999999,1
"fraud_Streich, Rolfson and Wilderman",kids_pets,18.23,F,39.6704,-89.8588,1213,English as a foreign language teacher,1329602404,39.175022,-90.571176,1
fraud_Schumm PLC,health_fitness,18.79,F,36.3846,-89.4649,5577,Geochemist,1329603179,36.66422,-89.764275,1
"fraud_Heathcote, Yost and Kertzmann",shopping_net,1016.56,M,34.7437,-102.5064,53,Fisheries officer,1329604763,35.036196999999994,-102.682759,1
"fraud_Heller, Gutmann and Zieme",grocery_pos,330.29,M,34.7437,-102.5064,53,Fisheries officer,1329605865,34.600795,-101.932871,1
fraud_Gutmann-Upton,misc_pos,8.01,M,34.7437,-102.5064,53,Fisheries officer,1329605875,34.432732,-101.567548,1
fraud_Bogisich-Homenick,misc_net,791.35,M,42.5164,-82.9832,134056,"Doctor, hospital",1329605892,41.629394,-83.419366,1
fraud_Monahan-Morar,personal_care,18.55,F,39.6704,-89.8588,1213,English as a foreign language teacher,1329606482,40.075288,-89.132452,1
fraud_Stracke-Lemke,grocery_pos,352.48,M,42.074,-74.453,397,Psychiatrist,1329606857,42.398712,-75.365926,1
fraud_Lesch Ltd,shopping_pos,895.09,M,42.074,-74.453,397,Psychiatrist,1329607823,42.042231,-74.92624,1
fraud_Kautzer and Sons,personal_care,20.98,F,39.6704,-89.8588,1213,English as a foreign language teacher,1329608838,40.496279,-89.030179,1
fraud_Lockman Ltd,grocery_pos,336.72,M,42.5164,-82.9832,134056,"Doctor, hospital",1329611297,43.26364,-83.854546,1
fraud_Auer-Mosciski,grocery_pos,284.63,M,42.5164,-82.9832,134056,"Doctor, hospital",1329611733,42.109346,-83.642882,1
fraud_Bailey-Morar,grocery_pos,316.11,M,42.5164,-82.9832,134056,"Doctor, hospital",1329613024,42.15913,-83.168481,1
fraud_DuBuque LLC,grocery_pos,295.48,M,34.7437,-102.5064,53,Fisheries officer,1329613671,34.280175,-103.328502,1
fraud_Padberg-Welch,grocery_pos,308.52,M,42.5164,-82.9832,134056,"Doctor, hospital",1329615591,42.186088,-83.632452,1
fraud_Kiehn-Emmerich,grocery_pos,293.62,F,36.3846,-89.4649,5577,Geochemist,1329618449,36.762594,-88.667283,1
fraud_Kunze Inc,grocery_pos,289.91,M,34.7437,-102.5064,53,Fisheries officer,1329642870,34.622311,-102.568389,1
fraud_Hirthe-Beier,health_fitness,17.83,M,34.6902,-79.1834,14783,Hospital doctor,1329678332,35.113152,-79.500127,1
fraud_Jast Ltd,shopping_net,912.71,M,34.6902,-79.1834,14783,Hospital doctor,1329689213,34.385743,-78.80849599999999,1
"fraud_Bahringer, Schoen and Corkery",shopping_pos,949.57,F,36.3846,-89.4649,5577,Geochemist,1329689579,36.545589,-89.91889,1
fraud_Pouros-Conroy,shopping_pos,598.9,M,42.5164,-82.9832,134056,"Doctor, hospital",1329689685,42.424561,-82.52198,1
fraud_Jast-McDermott,shopping_pos,1093.85,M,34.6902,-79.1834,14783,Hospital doctor,1329690387,34.441682,-79.176823,1
fraud_Keeling-Crist,misc_pos,7.88,M,34.6902,-79.1834,14783,Hospital doctor,1329690855,34.866805,-79.432203,1
fraud_Jaskolski-Vandervort,misc_net,779.87,M,34.6902,-79.1834,14783,Hospital doctor,1329691638,33.914779,-79.59557099999999,1
fraud_Hermann-Gaylord,misc_pos,7.59,F,36.3846,-89.4649,5577,Geochemist,1329692010,37.159591,-89.750732,1
"fraud_Reichert, Shanahan and Hayes",shopping_net,942.86,M,42.5164,-82.9832,134056,"Doctor, hospital",1329692129,43.007932,-82.228752,1
fraud_Jacobi and Sons,shopping_pos,815.48,M,42.5164,-82.9832,134056,"Doctor, hospital",1329692190,43.395083,-83.168283,1
"fraud_Labadie, Treutel and Bode",shopping_net,1042.38,F,36.3846,-89.4649,5577,Geochemist,1329692669,35.72892,-90.019976,1
fraud_Cole PLC,grocery_pos,328.17,M,34.7437,-102.5064,53,Fisheries officer,1329693652,35.742792,-103.172486,1
"fraud_Metz, Russel and Metz",kids_pets,17.21,M,34.7437,-102.5064,53,Fisheries officer,1329693727,35.579406,-101.586407,1
fraud_Cole PLC,grocery_pos,316.4,M,34.6902,-79.1834,14783,Hospital doctor,1329694660,34.569072,-79.171089,1
fraud_Kutch-Ferry,home,182.62,M,42.5164,-82.9832,134056,"Doctor, hospital",1329695153,41.880746,-83.172306,1
"fraud_Streich, Dietrich and Barton",shopping_net,1028.7,M,34.7437,-102.5064,53,Fisheries officer,1329695787,35.054154,-101.666822,1
fraud_Predovic Inc,shopping_net,1031.72,F,36.3846,-89.4649,5577,Geochemist,1329695950,36.595423,-89.500489,1
"fraud_Kutch, Hermiston and Farrell",gas_transport,6.56,M,44.8696,-92.8234,2916,Barrister's clerk,1329697964,45.442462,-93.29178,1
fraud_Bernhard Inc,gas_transport,10.46,M,44.8696,-92.8234,2916,Barrister's clerk,1329701664,45.542232,-93.267668,1
fraud_Reichel LLC,personal_care,16.42,M,44.8696,-92.8234,2916,Barrister's clerk,1329777493,45.10662,-93.60695,1
"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,1004.14,M,34.6902,-79.1834,14783,Hospital doctor,1329778813,35.046818,-78.59871700000001,1
fraud_Brown Inc,kids_pets,20.15,M,44.8696,-92.8234,2916,Barrister's clerk,1329780666,44.285126,-93.552104,1
fraud_Kunde-Sanford,misc_net,726.14,M,42.0765,-87.7246,27020,Trade mark attorney,1329794523,42.004935,-87.07549200000001,1
"fraud_Schmeler, Bashirian and Price",shopping_net,1031.32,M,42.0765,-87.7246,27020,Trade mark attorney,1329834620,42.040714,-87.781628,1
fraud_Koelpin and Sons,misc_net,823.23,M,42.0765,-87.7246,27020,Trade mark attorney,1329860155,41.518418,-86.779707,1
"fraud_Ritchie, Oberbrunner and Cremin",travel,8.76,M,44.8696,-92.8234,2916,Barrister's clerk,1329862199,44.741274,-93.570236,1
"fraud_Streich, Dietrich and Barton",shopping_net,833.36,M,44.8696,-92.8234,2916,Barrister's clerk,1329863089,45.743179,-93.327143,1
fraud_Cormier LLC,health_fitness,17.7,M,42.0765,-87.7246,27020,Trade mark attorney,1329863385,42.681546,-88.352713,1
fraud_Auer-West,shopping_net,1054.22,M,44.8696,-92.8234,2916,Barrister's clerk,1329863813,45.061457,-93.256067,1
fraud_Fisher-Schowalter,shopping_net,1025.92,M,42.0765,-87.7246,27020,Trade mark attorney,1329865578,41.397084,-87.186998,1
fraud_Ullrich Ltd,kids_pets,21.51,M,42.0765,-87.7246,27020,Trade mark attorney,1329866807,41.74347,-88.22664300000001,1
fraud_Block-Parisian,misc_net,934.81,M,44.8696,-92.8234,2916,Barrister's clerk,1329867247,43.885478000000006,-93.459408,1
fraud_Heathcote LLC,shopping_net,1126.71,M,44.8696,-92.8234,2916,Barrister's clerk,1329868753,45.688796,-93.455964,1
fraud_Frami Group,entertainment,479.42,F,38.8856,-77.1802,116155,Chartered accountant,1329869822,39.183685,-76.665634,1
fraud_Hudson-Ratke,grocery_pos,349.92,M,42.0765,-87.7246,27020,Trade mark attorney,1329872500,41.342204,-88.64246899999999,1
fraud_McDermott-Weimann,grocery_pos,304.75,M,42.0765,-87.7246,27020,Trade mark attorney,1329877195,42.722479,-88.362364,1
fraud_Auer-West,shopping_net,1001.75,F,38.8856,-77.1802,116155,Chartered accountant,1329877391,38.916623,-77.680959,1
fraud_Kris-Padberg,shopping_pos,704.03,F,38.8856,-77.1802,116155,Chartered accountant,1329877537,39.702354,-77.749752,1
"fraud_Schuppe, Nolan and Hoeger",shopping_pos,749.49,F,38.8856,-77.1802,116155,Chartered accountant,1329878319,38.243936,-77.878346,1
"fraud_Streich, Hansen and Veum",gas_transport,6.23,M,42.8813,-83.8855,3764,Veterinary surgeon,1329879854,42.838408,-84.218119,1
fraud_Botsford Ltd,shopping_pos,906.23,F,32.5104,-86.8138,1089,Materials engineer,1329893301,31.581014,-85.874753,1
fraud_Kilback LLC,food_dining,114.15,F,32.5104,-86.8138,1089,Materials engineer,1329916421,33.142249,-87.167374,1
fraud_Sporer-Keebler,personal_care,20.78,F,38.8856,-77.1802,116155,Chartered accountant,1329948398,38.16266,-77.14881899999999,1
fraud_Metz-Boehm,shopping_pos,997.72,M,42.8813,-83.8855,3764,Veterinary surgeon,1329949118,43.382355,-83.617581,1
fraud_Lynch-Wisozk,home,218.32,F,32.5104,-86.8138,1089,Materials engineer,1329949373,32.868873,-86.431434,1
fraud_Waelchi Inc,kids_pets,22.06,F,38.8856,-77.1802,116155,Chartered accountant,1329949712,38.717105,-76.662018,1
"fraud_Nitzsche, Kessler and Wolff",shopping_pos,744.65,M,42.0765,-87.7246,27020,Trade mark attorney,1329951369,43.006859000000006,-87.07903,1
"fraud_Ledner, Hartmann and Feest",health_fitness,22.85,F,38.8856,-77.1802,116155,Chartered accountant,1329951426,39.00056,-77.683504,1
fraud_Stamm-Witting,shopping_net,983.73,M,42.0765,-87.7246,27020,Trade mark attorney,1329951469,43.052574,-87.098636,1
fraud_Bashirian Group,shopping_net,1014.39,M,42.0765,-87.7246,27020,Trade mark attorney,1329951946,41.631614,-87.957429,1
fraud_Boyer-Reichert,shopping_net,961.2,M,42.8813,-83.8855,3764,Veterinary surgeon,1329953900,42.145605,-83.777106,1
fraud_Bernhard Inc,gas_transport,9.59,F,38.8856,-77.1802,116155,Chartered accountant,1329959035,39.47737,-77.96255500000001,1
fraud_Hills-Witting,shopping_net,1003.34,F,32.5104,-86.8138,1089,Materials engineer,1329960406,31.81996,-86.05772900000001,1
fraud_Torphy-Goyette,shopping_pos,1069.04,F,32.5104,-86.8138,1089,Materials engineer,1329961758,33.223426,-87.809106,1
fraud_Cummerata-Jones,gas_transport,6.78,M,42.8813,-83.8855,3764,Veterinary surgeon,1329962035,43.84015,-83.563243,1
fraud_Kiehn-Emmerich,grocery_pos,278.87,M,42.8813,-83.8855,3764,Veterinary surgeon,1329967794,42.525823,-83.651697,1
fraud_Welch Inc,misc_net,782.17,M,42.8813,-83.8855,3764,Veterinary surgeon,1330003482,43.6374,-83.782415,1
fraud_Kozey-Boehm,shopping_net,970.02,M,42.8813,-83.8855,3764,Veterinary surgeon,1330007093,43.227229,-84.086221,1
fraud_Mante Group,misc_net,828.62,M,42.8813,-83.8855,3764,Veterinary surgeon,1330034803,41.907916,-84.60535300000001,1
fraud_Baumbach Ltd,personal_care,20.6,F,32.5104,-86.8138,1089,Materials engineer,1330035653,33.467283,-86.937836,1
fraud_O'Keefe-Wisoky,food_dining,121.17,F,32.5104,-86.8138,1089,Materials engineer,1330036108,32.840604,-87.210468,1
fraud_Lebsack and Sons,misc_net,867.56,F,42.9207,-91.0685,878,Risk analyst,1330046787,42.119496000000005,-91.728637,1
"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,357.78,F,42.9207,-91.0685,878,Risk analyst,1330054784,43.170407,-90.220266,1
fraud_Goodwin-Nitzsche,grocery_pos,305.84,M,44.402,-70.8601,47,Chief Operating Officer,1330055250,43.80216,-70.655908,1
"fraud_Rowe, Batz and Goodwin",grocery_pos,379.73,F,42.9207,-91.0685,878,Risk analyst,1330068788,42.270185,-90.204759,1
